querytime,id,occupancy,from,to,train_series,train_direction,train_type
2016-09-17 17:25:53+02:00,-1,high,8893526,8822004,800,away,L
2016-09-17 19:31:32+02:00,-1,high,8831765,8831005,1500,back,IC
2016-09-17 20:49:39+02:00,-1,medium,8863008,8874724,3800,back,IC
2016-09-17 21:54:32+02:00,-1,medium,8894425,8812005,3200,back,IC
2016-09-17 22:01:08+02:00,-1,high,8891009,8814001,1500,away,IC
2016-09-17 22:01:32+02:00,-1,high,8814001,8819406,3600,away,IC
2016-09-17 22:02:46+02:00,-1,low,8892007,8894425,700,back,IC
2016-09-18 10:41:16+02:00,-1,medium,8833001,8812005,1500,back,IC
2016-09-18 12:13:37+02:00,-1,high,8821121,8821196,1800,back,IC
2016-09-18 12:13:45+02:00,-1,high,8821196,8894508,1800,back,IC
2016-09-18 12:13:48+02:00,-1,high,8894508,8894201,1800,back,IC
2016-09-18 12:13:53+02:00,-1,high,8894201,8893120,1800,back,IC
2016-09-18 12:13:58+02:00,-1,high,8893120,8892007,1800,back,IC
2016-09-18 14:01:47+02:00,-1,high,8895505,8886009,4800,away,L
2016-09-18 17:08:14+02:00,-1,medium,8891702,8891009,1800,away,IC
2016-09-18 17:08:51+02:00,-1,medium,8891702,8892007,1800,away,IC
2016-09-18 17:20:29+02:00,-1,high,8892320,8892007,3600,away,IC
2016-09-18 17:20:41+02:00,-1,medium,8892320,8892304,3600,away,IC
2016-09-18 17:20:45+02:00,-1,medium,8892304,8892452,3600,away,IC
2016-09-18 17:20:53+02:00,-1,high,8892205,8892254,3600,away,IC
2016-09-18 17:20:57+02:00,-1,high,8892254,8892106,3600,away,IC
2016-09-18 17:21:02+02:00,-1,medium,8892007,8893559,3600,away,IC
2016-09-18 17:29:08+02:00,-1,low,8812005,8813003,86500,back,S
2016-09-18 17:49:02+02:00,-1,medium,8814001,8814340,23700,back,S
2016-09-18 18:35:38+02:00,-1,low,8892007,8893567,800,away,L
2016-09-18 18:36:02+02:00,-1,low,8822137,8822111,800,away,L
2016-09-18 18:39:29+02:00,-1,medium,8892601,8895455,2300,away,IC
2016-09-18 18:50:37+02:00,-1,high,8891702,8833001,500,away,IC
2016-09-18 18:50:57+02:00,-1,high,8891009,8892007,500,away,IC
2016-09-18 19:16:09+02:00,-1,high,8892007,8814001,500,away,IC
2016-09-18 19:20:47+02:00,-1,high,8811437,8811510,86500,away,S
2016-09-18 19:28:28+02:00,-1,low,8821717,8821964,4200,back,IC
2016-09-18 19:28:35+02:00,-1,low,8821964,8821907,4200,back,IC
2016-09-18 19:28:40+02:00,-1,low,8821006,8821121,4200,back,IC
2016-09-18 19:28:46+02:00,-1,low,8821121,8821600,4200,back,IC
2016-09-18 19:40:09+02:00,-1,high,8892007,8891009,1800,back,IC
2016-09-18 19:51:47+02:00,-1,low,8881166,8812005,3700,away,IC
2016-09-18 20:18:28+02:00,-1,medium,8812005,8833001,500,away,IC
2016-09-18 20:20:33+02:00,-1,low,8812005,8833001,3600,away,IC
2016-09-18 22:53:24+02:00,-1,low,8814001,8815016,103800,back,S
2016-09-18 22:57:54+02:00,-1,low,8894201,8821006,1800,away,IC
2016-09-18 23:12:24+02:00,-1,high,8883006,8813003,7800,away,P
2016-09-18 23:22:45+02:00,-1,high,8821121,8821196,2500,back,L
2016-09-19 05:54:44+02:00,-1,high,8831005,8821121,7200,away,P
2016-09-19 05:54:50+02:00,-1,low,8831005,8821121,7200,away,P
2016-09-19 06:37:41+02:00,-1,high,8894425,8812005,3200,back,IC
2016-09-19 06:47:49+02:00,-1,medium,8841202,8812005,7400,back,P
2016-09-19 06:50:23+02:00,-1,high,8841202,8812005,7400,back,P
2016-09-19 06:52:26+02:00,-1,low,8895000,8895455,7900,back,P
2016-09-19 06:52:32+02:00,-1,high,8831005,8812005,7300,away,P
2016-09-19 07:11:49+02:00,-1,high,8883311,8814001,7500,away,P
2016-09-19 07:15:16+02:00,-1,high,8886009,8886587,8500,back,P
2016-09-19 07:15:22+02:00,-1,high,8886587,8886561,8500,back,P
2016-09-19 07:15:26+02:00,-1,high,8886561,8886553,8500,back,P
2016-09-19 07:15:30+02:00,-1,high,8886553,8886504,8500,back,P
2016-09-19 07:15:36+02:00,-1,high,8886504,8886546,8500,back,P
2016-09-19 07:15:40+02:00,-1,medium,8886546,8895505,8500,back,P
2016-09-19 07:31:50+02:00,-1,high,8822004,8814001,3100,back,IC
2016-09-19 07:32:01+02:00,-1,medium,8822004,8814001,3100,back,IC
2016-09-19 07:32:07+02:00,-1,medium,8822004,8814001,7200,away,P
2016-09-19 07:33:02+02:00,-1,low,8812005,8812047,3200,away,IC
2016-09-19 07:38:07+02:00,-1,high,8833001,8812005,1500,back,IC
2016-09-19 07:40:47+02:00,-1,low,8883311,8812005,2400,away,IC
2016-09-19 07:41:06+02:00,-1,high,8821717,8821600,4200,away,IC
2016-09-19 07:41:16+02:00,-1,low,8883311,8814001,2400,away,IC
2016-09-19 07:41:43+02:00,-1,medium,8821717,8821600,4200,away,IC
2016-09-19 07:42:21+02:00,-1,high,8821717,8821600,4200,away,IC
2016-09-19 07:51:31+02:00,-1,high,8812120,8812005,32200,back,S
2016-09-19 07:56:10+02:00,-1,medium,8891009,8892007,500,away,IC
2016-09-19 08:05:11+02:00,-1,high,8812062,8812047,32200,back,S
2016-09-19 08:07:17+02:00,-1,medium,8892007,8814001,2800,away,IC
2016-09-19 08:10:57+02:00,-1,medium,8821238,8821337,3300,back,IC
2016-09-19 08:15:39+02:00,-1,high,8821238,8821337,3300,back,IC
2016-09-19 08:51:15+02:00,-1,high,8833001,8813003,1700,back,IC
2016-09-19 08:52:11+02:00,-1,high,8833001,8812005,1700,back,IC
2016-09-19 08:52:21+02:00,-1,medium,8812005,8813003,1700,back,IC
2016-09-19 08:58:45+02:00,-1,medium,8864006,8866001,2100,away,IC
2016-09-19 09:21:31+02:00,-1,medium,8814001,8814308,3400,back,IC
2016-09-19 12:26:10+02:00,-1,low,8814001,8872009,2000,back,IC
2016-09-19 12:37:28+02:00,-1,low,8814001,8891009,1500,back,IC
2016-09-19 12:53:52+02:00,-1,medium,8819406,8822004,2600,back,IC
2016-09-19 12:54:10+02:00,-1,medium,8822004,8821121,2600,back,IC
2016-09-19 13:11:40+02:00,-1,low,8821121,8821006,2600,back,IC
2016-09-19 15:38:18+02:00,-1,low,8892007,8891009,500,back,IC
2016-09-19 15:49:17+02:00,-1,low,8841004,8864451,5500,away,L
2016-09-19 16:22:41+02:00,-1,medium,8812005,8841400,1700,away,IC
2016-09-19 16:26:14+02:00,-1,medium,8812005,8881166,8800,away,P
2016-09-19 16:29:22+02:00,-1,medium,8883436,8886009,8500,away,P
2016-09-19 16:33:00+02:00,-1,medium,8812005,8841400,1700,away,IC
2016-09-19 16:36:18+02:00,-1,high,8886009,8886348,8500,away,P
2016-09-19 16:38:05+02:00,-1,medium,8811189,8821121,3300,away,IC
2016-09-19 16:38:20+02:00,-1,low,8893401,8894425,2600,back,L
2016-09-19 16:38:27+02:00,-1,medium,8822004,8893401,4100,back,IC
2016-09-19 16:41:50+02:00,-1,medium,8812005,8813003,61500,back,S
2016-09-19 16:42:06+02:00,-1,high,8812005,8895646,61500,back,S
2016-09-19 16:44:04+02:00,-1,high,8812005,8833209,2200,away,IC
2016-09-19 16:44:08+02:00,-1,low,8886348,8885001,8500,away,P
2016-09-19 16:46:18+02:00,-1,high,8821121,8894508,700,away,IC
2016-09-19 16:46:34+02:00,-1,high,8821121,8894508,700,away,IC
2016-09-19 16:46:41+02:00,-1,high,8821121,8893120,700,away,IC
2016-09-19 16:47:11+02:00,-1,medium,8811189,8821121,3300,away,IC
2016-09-19 17:09:55+02:00,-1,high,8812005,8811916,2100,away,IC
2016-09-19 17:18:58+02:00,-1,high,8841004,8864469,5500,away,L
2016-09-19 17:20:21+02:00,-1,medium,8811411,8811403,53300,away,S
2016-09-19 17:39:27+02:00,-1,low,8893401,8894425,2600,back,L
2016-09-19 18:05:08+02:00,-1,medium,8821121,8831138,2600,away,IC
2016-09-19 18:17:49+02:00,-1,high,8813003,8883311,1900,back,IC
2016-09-19 18:25:25+02:00,-1,high,8813003,8814001,1500,back,IC
2016-09-19 21:23:46+02:00,-1,high,8844008,8841558,5200,back,L
2016-09-19 21:48:00+02:00,-1,medium,8883311,8814308,1900,away,IC
2016-09-19 23:25:28+02:00,-1,low,8831765,8814001,1500,back,IC
2016-09-19 23:40:00+02:00,-1,medium,8814001,8892007,500,back,IC
2016-09-19 23:52:00+02:00,-1,high,8844008,8841004,500,back,IC
2016-09-20 06:14:41+02:00,-1,high,8833209,8812005,2200,back,IC
2016-09-20 06:56:27+02:00,-1,high,8833001,8814001,1700,back,IC
2016-09-20 07:18:10+02:00,-1,medium,8821238,8822343,3100,back,IC
2016-09-20 07:34:26+02:00,-1,high,8883436,8886009,1900,back,IC
2016-09-20 07:38:11+02:00,-1,low,8883311,8812005,2400,away,IC
2016-09-20 07:40:13+02:00,-1,low,8883311,8812005,2400,away,IC
2016-09-20 07:40:35+02:00,-1,high,8892007,8814001,1500,away,IC
2016-09-20 07:54:14+02:00,-1,medium,8892007,8813003,7000,away,P
2016-09-20 07:58:55+02:00,-1,high,8811304,8863008,2100,away,IC
2016-09-20 08:22:45+02:00,-1,low,8891009,8892007,1800,away,IC
2016-09-20 08:27:16+02:00,-1,low,8821196,8891009,1800,back,IC
2016-09-20 08:27:56+02:00,-1,medium,8891009,8892007,1800,away,IC
2016-09-20 08:28:04+02:00,-1,low,8892007,8893120,1800,away,IC
2016-09-20 08:28:08+02:00,-1,low,8893120,8894201,1800,away,IC
2016-09-20 08:28:14+02:00,-1,low,8894201,8894508,1800,away,IC
2016-09-20 08:28:22+02:00,-1,low,8821196,8821121,1800,away,IC
2016-09-20 08:28:26+02:00,-1,low,8821121,8821006,1800,away,IC
2016-09-20 08:32:34+02:00,-1,high,8833001,8812005,500,back,IC
2016-09-20 08:32:42+02:00,-1,medium,8812005,8813003,500,back,IC
2016-09-20 08:33:04+02:00,-1,high,8833001,8812005,1700,back,IC
2016-09-20 08:33:08+02:00,-1,medium,8812005,8813003,1700,back,IC
2016-09-20 08:49:29+02:00,-1,low,8811601,8811304,83900,back,S
2016-09-20 09:35:27+02:00,-1,low,8833175,8833001,2700,back,L
2016-09-20 09:35:49+02:00,-1,low,8822004,8833175,2700,back,L
2016-09-20 12:35:15+02:00,-1,low,8822111,8893401,4100,back,IC
2016-09-20 13:14:53+02:00,-1,low,8821196,8894748,1800,back,IC
2016-09-20 13:15:04+02:00,-1,low,8894748,8894508,1800,back,IC
2016-09-20 14:00:25+02:00,-1,low,8892007,8891009,2800,back,IC
2016-09-20 14:54:13+02:00,-1,low,8812005,8841400,1700,away,IC
2016-09-20 15:30:57+02:00,-1,low,8892007,8891009,1800,back,IC
2016-09-20 15:31:02+02:00,-1,low,8893120,8892007,1800,back,IC
2016-09-20 15:31:07+02:00,-1,low,8894508,8894201,1800,back,IC
2016-09-20 15:53:36+02:00,-1,medium,8814001,8892007,1500,back,IC
2016-09-20 16:42:23+02:00,-1,medium,8812005,8813003,61500,back,S
2016-09-20 16:42:28+02:00,-1,medium,8812005,8895646,61500,back,S
2016-09-20 16:48:34+02:00,-1,high,8812005,8822004,4500,away,IC
2016-09-20 17:22:06+02:00,-1,low,8822004,8822343,11900,away,S
2016-09-20 17:22:14+02:00,-1,low,8822004,8822343,11900,away,S
2016-09-20 17:36:24+02:00,-1,high,8811304,8811528,818600,away,S
2016-09-20 18:01:48+02:00,-1,high,8813003,8892007,500,back,IC
2016-09-20 18:02:11+02:00,-1,high,8813003,8892007,500,back,IC
2016-09-20 18:21:14+02:00,-1,medium,8821121,8822004,9200,away,IC
2016-09-20 18:23:39+02:00,-1,low,8892007,8893013,500,away,L
2016-09-20 19:27:36+02:00,-1,medium,8821121,8821006,2000,away,IC
2016-09-20 20:51:24+02:00,-1,low,8814001,8891009,1500,back,IC
2016-09-21 00:35:49+02:00,-1,high,8881000,8881166,1700,away,IC
2016-09-21 05:56:52+02:00,-1,high,8884715,8884004,4800,back,L
2016-09-21 07:09:46+02:00,-1,low,8833001,8821006,2600,back,IC
2016-09-21 07:11:16+02:00,-1,low,8822475,8822004,4100,back,IC
2016-09-21 07:47:07+02:00,-1,medium,8814308,8811171,73400,away,S
2016-09-21 07:50:25+02:00,-1,high,8885704,8885753,3200,away,IC
2016-09-21 07:59:29+02:00,-1,medium,8812120,8812005,32200,back,S
2016-09-21 08:01:32+02:00,-1,medium,8893013,8812005,7000,away,P
2016-09-21 08:20:32+02:00,-1,medium,8892007,8814001,500,away,IC
2016-09-21 08:34:28+02:00,-1,high,8833001,8812005,500,back,IC
2016-09-21 08:34:32+02:00,-1,medium,8812005,8813003,500,back,IC
2016-09-21 12:34:25+02:00,-1,high,8822004,8811189,53500,back,S
2016-09-21 14:56:39+02:00,-1,medium,8885001,8885704,3200,back,IC
2016-09-21 15:04:29+02:00,-1,low,8812047,8812062,103800,back,S
2016-09-21 15:04:48+02:00,-1,high,8892007,8814001,400,away,IC
2016-09-21 15:50:12+02:00,-1,medium,8883113,8881000,1700,back,IC
2016-09-21 16:25:55+02:00,-1,medium,8821006,8833001,2600,away,IC
2016-09-21 16:26:47+02:00,-1,medium,8813003,8833209,2200,away,IC
2016-09-21 16:42:55+02:00,-1,medium,8812005,8895646,61500,back,S
2016-09-21 16:43:10+02:00,-1,medium,8812005,8895646,61500,back,S
2016-09-21 16:48:33+02:00,-1,medium,8812005,8881166,8800,away,P
2016-09-21 17:11:02+02:00,-1,high,8895802,8895000,8000,away,P
2016-09-21 17:32:45+02:00,-1,low,8812005,8893013,8000,away,P
2016-09-21 17:42:49+02:00,-1,medium,8892007,8896008,700,away,IC
2016-09-21 17:57:52+02:00,-1,high,8813003,8892007,500,back,IC
2016-09-21 20:21:54+02:00,-1,low,8896008,8896115,400,away,IC
2016-09-21 20:53:58+02:00,-1,medium,8813003,8812005,3600,away,IC
2016-09-21 20:56:41+02:00,-1,medium,8814001,8813003,3400,away,
2016-09-21 20:56:45+02:00,-1,high,8813003,8812005,3400,away,
2016-09-21 20:56:49+02:00,-1,high,8812005,8811189,3400,away,
2016-09-21 20:56:53+02:00,-1,high,8811189,8822004,3400,away,
2016-09-21 20:56:57+02:00,-1,high,8822004,8821600,3400,away,
2016-09-21 20:57:01+02:00,-1,medium,8821600,8821717,3400,away,
2016-09-21 20:57:05+02:00,-1,medium,8821717,8821964,3400,away,
2016-09-21 20:57:11+02:00,-1,low,8821964,8821907,3400,away,
2016-09-21 21:29:17+02:00,-1,high,8814001,8895760,61500,back,S
2016-09-21 21:29:22+02:00,-1,medium,8814001,8895760,61500,back,S
2016-09-21 21:35:39+02:00,-1,low,8892007,8891009,500,back,IC
2016-09-21 22:00:40+02:00,-1,low,8821006,8821121,1800,back,
2016-09-21 22:00:44+02:00,-1,low,8821121,8821196,1800,back,
2016-09-21 22:27:25+02:00,-1,high,8833233,8833001,2900,away,IC
2016-09-21 22:27:36+02:00,-1,low,8833233,8833001,2900,away,IC
2016-09-21 22:30:19+02:00,-1,low,8874716,8872413,4500,back,L
2016-09-21 23:21:50+02:00,-1,low,8821600,8822004,3400,back,IC
2016-09-21 23:56:53+02:00,-1,medium,8892007,8822004,4100,away,IC
2016-09-22 01:33:33+02:00,-1,medium,8872553,8811601,4500,back,L
2016-09-22 06:37:44+02:00,-1,medium,8844008,8844206,400,back,IC
2016-09-22 06:39:03+02:00,-1,medium,8894425,8812005,3200,back,IC
2016-09-22 06:43:45+02:00,-1,low,8831005,8812005,7300,away,P
2016-09-22 07:31:16+02:00,-1,low,8822004,8814001,3100,back,IC
2016-09-22 07:38:55+02:00,-1,medium,8832573,8821717,4300,back,IC
2016-09-22 07:39:14+02:00,-1,low,8832573,8832565,4300,back,IC
2016-09-22 07:39:19+02:00,-1,medium,8832565,8832409,4300,back,IC
2016-09-22 07:39:41+02:00,-1,low,8883311,8812005,2400,away,IC
2016-09-22 07:39:54+02:00,-1,low,8883311,8814001,2400,away,IC
2016-09-22 07:44:41+02:00,-1,low,8895505,8895802,7900,away,P
2016-09-22 07:47:09+02:00,-1,medium,8841004,8841558,5200,back,L
2016-09-22 07:47:14+02:00,-1,medium,8841525,8841608,5200,back,L
2016-09-22 08:00:57+02:00,-1,high,8893013,8812005,7000,away,P
2016-09-22 08:03:00+02:00,-1,low,8819406,8822004,2600,back,IC
2016-09-22 08:03:07+02:00,-1,low,8822004,8821121,2600,back,IC
2016-09-22 08:08:31+02:00,-1,medium,8891009,8891140,1500,away,IC
2016-09-22 08:08:35+02:00,-1,medium,8891140,8892007,1500,away,IC
2016-09-22 08:08:40+02:00,-1,medium,8892007,8814001,1500,away,IC
2016-09-22 08:14:23+02:00,-1,medium,8821238,8822343,3100,back,IC
2016-09-22 08:16:13+02:00,-1,medium,8811510,8811445,83900,back,S
2016-09-22 08:19:26+02:00,-1,medium,8831401,8814001,2200,back,IC
2016-09-22 08:19:34+02:00,-1,low,8831401,8814001,7300,away,P
2016-09-22 08:23:47+02:00,-1,medium,8892007,8814001,500,away,IC
2016-09-22 08:23:58+02:00,-1,medium,8892007,8814001,500,away,IC
2016-09-22 08:25:16+02:00,-1,medium,8891140,8892007,1500,away,IC
2016-09-22 08:27:48+02:00,-1,high,8895802,8813003,32200,away,S
2016-09-22 09:38:40+02:00,-1,low,8812005,8822004,2000,away,IC
2016-09-22 09:38:52+02:00,-1,low,8822004,8821121,2000,away,IC
2016-09-22 09:52:44+02:00,-1,low,8821121,8821238,3300,back,IC
2016-09-22 10:04:12+02:00,-1,medium,8811601,8811510,86500,back,S
2016-09-22 12:01:54+02:00,-1,high,8841004,8841202,7400,back,P
2016-09-22 12:38:08+02:00,-1,low,8831005,8812005,1500,back,IC
2016-09-22 12:39:53+02:00,-1,low,8812005,8895646,61500,back,S
2016-09-22 13:33:00+02:00,-1,low,8814308,8813003,1900,away,IC
2016-09-22 15:50:07+02:00,-1,low,8811189,8822004,3300,away,
2016-09-22 16:15:51+02:00,-1,medium,8863008,8874005,3800,back,IC
2016-09-22 16:16:38+02:00,-1,high,8896008,8891009,800,back,IC
2016-09-22 16:23:18+02:00,-1,low,8821121,8821196,2600,away,L
2016-09-22 17:26:06+02:00,-1,medium,8821006,8813003,2000,back,IC
2016-09-22 17:32:08+02:00,-1,low,8812005,8893013,8000,away,P
2016-09-22 17:33:25+02:00,-1,high,8812005,8821006,4500,away,IC
2016-09-22 17:52:54+02:00,-1,medium,8821006,8892007,1800,back,IC
2016-09-22 17:56:00+02:00,-1,low,8811213,8813003,23600,back,S
2016-09-22 17:56:24+02:00,-1,low,8811213,8813003,23600,back,S
2016-09-22 18:07:10+02:00,-1,high,8814001,8892007,500,back,IC
2016-09-22 19:42:23+02:00,-1,low,8833001,8822004,4100,back,IC
2016-09-22 19:43:23+02:00,-1,low,8812005,8895802,3600,back,IC
2016-09-22 19:43:49+02:00,-1,high,8895802,8812005,2300,away,IC
2016-09-22 20:26:56+02:00,-1,high,8892007,8819406,2800,away,IC
2016-09-22 21:05:30+02:00,-1,high,8814001,8819406,3700,away,IC
2016-09-22 21:05:35+02:00,-1,medium,8814001,8819406,3700,away,IC
2016-09-22 21:13:10+02:00,-1,low,8841004,8843307,2400,back,IC
2016-09-22 22:41:52+02:00,-1,low,8813003,8811213,1900,away,IC
2016-09-22 22:48:07+02:00,-1,low,8861515,8861549,6200,back,L
2016-09-23 06:00:43+02:00,-1,medium,8871332,8814209,4000,away,IC
2016-09-23 06:00:48+02:00,-1,high,8814209,8814001,2000,away,IC
2016-09-23 07:00:16+02:00,-1,low,8872009,8813003,4500,away,IC
2016-09-23 07:04:22+02:00,-1,medium,8821121,8832409,4300,away,IC
2016-09-23 07:04:27+02:00,-1,medium,8822343,8821121,11700,away,S
2016-09-23 07:25:40+02:00,-1,low,8822004,8822251,11700,back,S
2016-09-23 07:25:51+02:00,-1,low,8822004,8822251,11700,back,S
2016-09-23 07:30:03+02:00,-1,high,8896925,8896008,400,away,IC
2016-09-23 07:33:35+02:00,-1,low,8822251,8822269,11700,back,S
2016-09-23 07:33:48+02:00,-1,low,8833001,8813003,7300,away,P
2016-09-23 07:36:18+02:00,-1,low,8822269,8811189,11700,back,S
2016-09-23 07:39:25+02:00,-1,high,8883311,8814308,67500,away,S
2016-09-23 07:39:41+02:00,-1,medium,8811189,8811148,11700,back,S
2016-09-23 07:39:45+02:00,-1,medium,8811148,8811007,11700,back,S
2016-09-23 07:42:54+02:00,-1,high,8821121,8811189,3300,back,IC
2016-09-23 07:48:09+02:00,-1,low,8821600,8821006,2800,back,L
2016-09-23 07:52:34+02:00,-1,low,8812005,8814308,1900,back,IC
2016-09-23 07:52:46+02:00,-1,low,8812005,8814308,1900,back,IC
2016-09-23 07:52:46+02:00,-1,medium,8894672,8822772,2700,back,L
2016-09-23 07:56:21+02:00,-1,high,8812120,8812112,32200,back,S
2016-09-23 07:56:24+02:00,-1,high,8812120,8812005,32200,back,S
2016-09-23 07:56:32+02:00,-1,high,8812070,8812062,32200,back,S
2016-09-23 08:12:29+02:00,-1,high,8831401,8813003,7300,away,P
2016-09-23 08:17:48+02:00,-1,low,8811189,8821964,3400,away,IC
2016-09-23 09:21:59+02:00,-1,low,8821337,8822004,11900,back,S
2016-09-23 09:48:01+02:00,-1,medium,8896800,8896008,8900,back,P
2016-09-23 11:17:09+02:00,-1,medium,8821196,8821121,2600,back,L
2016-09-23 12:16:36+02:00,-1,high,8822004,8812005,4500,back,IC
2016-09-23 12:24:57+02:00,-1,low,8893120,8893708,700,away,L
2016-09-23 14:45:07+02:00,-1,low,8812005,8881166,8800,away,P
2016-09-23 15:00:27+02:00,-1,low,8861143,8863008,4500,away,L
2016-09-23 15:00:38+02:00,-1,low,8861143,8861135,4500,away,L
2016-09-23 15:01:04+02:00,-1,high,8814308,8883311,3200,back,IC
2016-09-23 15:08:34+02:00,-1,high,8841004,8841558,3800,away,IC
2016-09-23 15:08:42+02:00,-1,high,8841004,8841558,3800,away,IC
2016-09-23 15:08:48+02:00,-1,medium,8841004,8841558,3800,away,IC
2016-09-23 15:08:55+02:00,-1,low,8841004,8841558,3800,away,IC
2016-09-23 15:09:21+02:00,-1,low,8871100,8872009,3800,away,IC
2016-09-23 15:14:00+02:00,-1,high,8883311,8883436,3200,back,IC
2016-09-23 15:19:08+02:00,-1,high,8883436,8886009,3200,back,IC
2016-09-23 15:33:07+02:00,-1,medium,8811676,8811601,86300,back,S
2016-09-23 15:33:35+02:00,-1,high,8813003,8892007,500,back,IC
2016-09-23 15:58:08+02:00,-1,medium,8811601,8811304,2100,back,IC
2016-09-23 16:11:16+02:00,-1,low,8813003,8872009,4500,back,IC
2016-09-23 16:21:11+02:00,-1,high,8812005,8841202,8400,back,P
2016-09-23 16:24:31+02:00,-1,high,8892007,8896008,400,back,IC
2016-09-23 16:34:50+02:00,-1,high,8812005,8841202,8400,back,P
2016-09-23 16:34:58+02:00,-1,low,8821006,8893120,700,away,IC
2016-09-23 16:36:07+02:00,-1,high,8812005,8821121,4500,away,IC
2016-09-23 16:47:29+02:00,-1,high,8863008,8811601,2400,back,IC
2016-09-23 16:56:09+02:00,-1,medium,8896800,8896909,800,away,IC
2016-09-23 17:11:22+02:00,-1,medium,8821121,8896008,700,away,IC
2016-09-23 17:22:19+02:00,-1,high,8814001,8883006,1700,back,IC
2016-09-23 17:23:40+02:00,-1,high,8812005,8813003,2200,back,IC
2016-09-23 17:23:53+02:00,-1,high,8814001,8895836,2200,back,IC
2016-09-23 17:24:21+02:00,-1,high,8812005,8813003,2200,back,IC
2016-09-23 17:24:30+02:00,-1,medium,8895836,8895802,2200,back,IC
2016-09-23 17:26:37+02:00,-1,high,8814001,8883006,1700,back,IC
2016-09-23 17:26:43+02:00,-1,high,8814001,8883006,3400,back,IC
2016-09-23 17:26:50+02:00,-1,high,8814001,8883006,3700,back,IC
2016-09-23 17:27:09+02:00,-1,high,8814001,8883006,3400,back,IC
2016-09-23 17:29:29+02:00,-1,medium,8895836,8895802,2200,back,IC
2016-09-23 17:30:48+02:00,-1,medium,8821121,8821147,2900,away,L
2016-09-23 17:49:49+02:00,-1,high,8813003,8812005,3100,away,IC
2016-09-23 17:49:59+02:00,-1,high,8813003,8821006,2000,away,IC
2016-09-23 17:54:17+02:00,-1,low,8821337,8822004,11700,back,S
2016-09-23 18:04:56+02:00,-1,medium,8812005,8813045,11700,back,S
2016-09-23 18:05:00+02:00,-1,medium,8811007,8812005,11700,back,S
2016-09-23 18:48:56+02:00,-1,low,8821600,8822004,3400,back,IC
2016-09-23 19:02:17+02:00,-1,high,8841004,8843208,2400,back,IC
2016-09-23 19:04:18+02:00,-1,medium,8822004,8819406,2600,away,IC
2016-09-23 19:25:06+02:00,-1,medium,8814001,8896008,8900,away,P
2016-09-23 20:06:13+02:00,-1,low,8814001,8015458,9400,back,THA
2016-09-23 20:51:33+02:00,-1,low,8814001,8892007,1500,back,IC
2016-09-23 21:57:48+02:00,-1,low,8831401,8833001,2600,back,IC
2016-09-24 05:38:57+02:00,-1,low,8821006,8812005,3300,back,IC
2016-09-24 09:08:06+02:00,-1,medium,8819406,8814167,4000,back,IC
2016-09-24 09:28:26+02:00,-1,medium,8863008,8814001,2100,back,IC
2016-09-24 09:42:56+02:00,-1,medium,8832458,8821717,4300,back,IC
2016-09-24 09:43:00+02:00,-1,high,8821717,8821600,4300,back,IC
2016-09-24 09:43:04+02:00,-1,high,8821600,8821121,4300,back,IC
2016-09-24 09:43:07+02:00,-1,high,8821121,8821006,4300,back,IC
2016-09-24 09:43:14+02:00,-1,medium,8832433,8832458,4300,back,IC
2016-09-24 09:43:19+02:00,-1,medium,8832409,8832433,4300,back,IC
2016-09-24 09:43:22+02:00,-1,low,8832565,8832409,4300,back,IC
2016-09-24 09:43:26+02:00,-1,low,8832573,8832565,4300,back,IC
2016-09-24 10:07:20+02:00,-1,low,8813003,8812005,2500,away,IC
2016-09-24 13:21:16+02:00,-1,medium,8895208,8892007,1800,back,L
2016-09-24 13:39:28+02:00,-1,low,8844503,8844008,500,back,IC
2016-09-24 13:39:36+02:00,-1,low,8844008,8841004,500,back,IC
2016-09-24 15:25:57+02:00,-1,low,8892007,8891140,1500,back,IC
